name,lat,lon,skipped
StartS,39.5234402,2.7044435,0
StartP,39.5229765,2.7050788,0
1,39.5161943,2.6941000,0
1S,,,1
1P,,,1
2,39.5241893,2.7055584,0
2S,,,1
2P,,,1
3,,,1
3S,,,1
3P,,,1
4,,,1
4S,,,1
4P,,,1
5,,,1
5S,,,1
5P,,,1
FinishS,39.5241632,2.7043740,0
FinishP,39.5237442,2.7049670,0
