name,lat,lon,skipped
StartS,39.5247464,2.7001620,0
StartP,39.5239010,2.7007209,0
1,,,1
1S,,,1
1P,,,1
2,,,1
2S,,,1
2P,,,1
3,,,1
3S,,,1
3P,,,1
4,,,1
4S,,,1
4P,,,1
5,,,1
5S,,,1
5P,,,1
FinishS,39.5166103,2.6843415,0
FinishP,39.5167085,2.6844801,0
