name,lat,lon,skipped
StartS,37.0689138,-8.1290380,0
StartP,37.0693810,-8.1277285,0
1,,,1
1S,,,1
1P,,,1
2,37.0693778,-8.1282747,0
2S,,,1
2P,,,1
3,,,1
3S,,,1
3P,,,1
4,,,1
4S,,,1
4P,,,1
5,,,1
5S,,,1
5P,,,1
FinishS,37.0694514,-8.1287879,0
FinishP,37.0692096,-8.1286545,0
