name,lat,lon,skipped
StartS,39.4999064,2.6823767,0
StartP,39.4993910,2.6833867,0
1,39.4993913,2.6827059,0
1S,,,1
1P,,,1
2,,,1
2S,,,1
2P,,,1
3,,,1
3S,,,1
3P,,,1
4,,,1
4S,,,1
4P,,,1
5,,,1
5S,,,1
5P,,,1
FinishS,39.5100349,2.6977261,0
FinishP,39.5100249,2.6976176,0
