name,lat,lon,skipped
StartS,37.0591090,-8.1238208,0
StartP,37.0591136,-8.1243980,0
1,37.0627967,-8.1235058,0
1S,,,1
1P,,,1
2,37.0593675,-8.1244028,0
2S,,,1
2P,,,1
3,37.0624915,-8.1228869,0
3S,,,1
3P,,,1
4,37.0593842,-8.1243402,0
4S,,,1
4P,,,1
5,,,1
5S,,,1
5P,,,1
FinishS,37.0590734,-8.1241803,0
FinishP,37.0592787,-8.1239925,0
