name,lat,lon,skipped
StartS,39.5256643,2.6904100,0
StartP,39.5269500,2.6889617,0
1,,,1
1S,,,1
1P,,,1
2,,,1
2S,,,1
2P,,,1
3,,,1
3S,,,1
3P,,,1
4,,,1
4S,,,1
4P,,,1
5,,,1
5S,,,1
5P,,,1
FinishS,39.5303694,2.6978502,0
FinishP,39.5308896,2.6973602,0
