name,lat,lon,skipped
StartS,39.5153747,2.7110247,0
StartP,39.5148979,2.7109623,0
1,39.5170098,2.7031974,0
1S,,,1
1P,,,1
2,,,1
2S,39.5139298,2.7118782,0
2P,39.5141268,2.7119690,0
3,,,1
3S,,,1
3P,,,1
4,,,1
4S,,,1
4P,,,1
5,,,1
5S,,,1
5P,,,1
FinishS,39.5153827,2.7110198,0
FinishP,39.5146237,2.7105695,0
