name,lat,lon,skipped
StartS,43.5184396,16.3707438,0
StartP,43.5179590,16.3719266,0
1,,,1
1S,,,1
1P,,,1
2,,,1
2S,,,1
2P,,,1
3,,,1
3S,,,1
3P,,,1
4,,,1
4S,,,1
4P,,,1
5,,,1
5S,,,1
5P,,,1
FinishS,43.5104556,16.3639039,0
FinishP,43.5103810,16.3642064,0
