name,lat,lon,skipped
StartS,37.0623210,-8.1377707,0
StartP,37.0652638,-8.1283395,0
1,37.0646879,-8.1299947,0
1S,,,1
1P,,,1
2,,,1
2S,,,1
2P,,,1
3,,,1
3S,,,1
3P,,,1
4,,,1
4S,,,1
4P,,,1
5,,,1
5S,,,1
5P,,,1
FinishS,37.0654610,-8.1285363,0
FinishP,37.0655589,-8.1283029,0
