name,lat,lon,skipped
StartS,37.0575383,-8.1386771,0
StartP,37.0568383,-8.1381029,0
1,37.0536192,-8.1448617,0
1S,,,1
1P,,,1
2,,,1
2S,,,1
2P,,,1
3,,,1
3S,,,1
3P,,,1
4,,,1
4S,,,1
4P,,,1
5,,,1
5S,,,1
5P,,,1
FinishS,37.0570437,-8.1378960,0
FinishP,37.0569722,-8.1380705,0
