name,lat,lon,skipped
StartS,39.5242792,2.6932030,0
StartP,39.5257206,2.6928846,0
1,,,1
1S,,,1
1P,,,1
2,,,1
2S,,,1
2P,,,1
3,,,1
3S,,,1
3P,,,1
4,,,1
4S,,,1
4P,,,1
5,,,1
5S,,,1
5P,,,1
FinishS,39.5284759,2.7094939,0
FinishP,39.5287515,2.7093331,0
