leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,Finish,39.50481860173721,2.6907007490817705,39.490514800013194,2.6989415999784114,156,1740.6049917453088,1740.6049917453088,0,,,,
