leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,37.05984380090376,-8.128870451149282,37.0522059,-8.1243864,155,937.8885963532117,937.8885963532117,0,,,,
2,1,2,37.0522059,-8.1243864,37.0579403,-8.1195504,34,768.6001145279474,1706.488710881159,0,,,,
3,2,3,37.0579403,-8.1195504,37.0649519,-8.1229173,339,834.9337256654325,2541.4224365465916,0,,,,
4,3,4,37.0649519,-8.1229173,37.0577049,-8.122149,175,808.7082195659301,3350.1306561125216,0,,,,
5,4,5,37.0577049,-8.122149,37.0649176,-8.123042,354,805.9204593862707,4156.051115498793,0,,,,
6,5,Finish,37.0649176,-8.123042,37.06485860011089,-8.124199849486104,266,102.94336168777595,4258.9944771865685,0,,,,
