leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,39.526610055101884,2.6896076204989185,39.5307948,2.6975697,56,826.3392300288483,826.3392300288483,0,,,,
2,1,2,39.5307948,2.6975697,39.52459235001799,2.6874905000970557,231,1105.8696550592133,1932.2088850880616,1,39.5244883,2.6875553,39.5246964,2.6874257
3,2,Finish,39.52459235001799,2.6874905000970557,39.526618105240736,2.6896335707895105,39,290.73198418539295,2222.9408692734546,0,,,,
