leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,39.50395365400731,2.6683592561845444,39.5131145,2.6790257,42,1369.3032565853794,1369.3032565853794,0,,,,
2,1,2,39.5131145,2.6790257,39.5159903,2.6649367,285,1250.1815191367864,2619.484775722166,0,,,,
3,2,3,39.5159903,2.6649367,39.5063853,2.6563933,214,1295.3155165316898,3914.800292253856,0,,,,
4,3,4,39.5063853,2.6563933,39.5159801,2.6651113,35,1302.9201876208394,5217.720479874695,0,,,,
5,4,5,39.5159801,2.6651113,39.5063408,2.6564619,215,1303.6165788891535,6521.337058763849,0,,,,
6,5,Finish,39.5063408,2.6564619,39.505828100045,2.656960099912567,143,71.25301519670008,6592.5900739605495,0,,,,
