leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,37.05447905902648,-8.145217705934328,37.067094,-8.1465581,355,1407.7507998723172,1407.7507998723172,0,,,,
2,1,2,37.067094,-8.1465581,37.0633049,-8.1542908,238,805.1464429627412,2212.8972428350585,0,,,,
3,2,3,37.0633049,-8.1542908,37.0517244,-8.1527501,174,1294.9302815318622,3507.8275243669204,0,,,,
4,3,4,37.0517244,-8.1527501,37.0615188,-8.1543026,353,1097.766457904503,4605.593982271424,0,,,,
5,4,5,37.0615188,-8.1543026,37.0499634,-8.1527692,174,1292.0868782869688,5897.680860558392,0,,,,
6,5,Finish,37.0499634,-8.1527692,37.049742400008405,-8.152064450214539,111,67.19820701062837,5964.879067569021,0,,,,
