leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,37.06925400006339,-8.129060000326717,37.0643663,-8.1253071,149,637.3809628882025,637.3809628882025,0,,,,
2,1,2,37.0643663,-8.1253071,37.0691777,-8.1284881,332,604.8857393214331,1242.2667022096357,0,,,,
3,2,3,37.0691777,-8.1284881,37.0643549,-8.1253048,152,606.1022808436376,1848.3689830532733,0,,,,
4,3,Finish,37.0643549,-8.1253048,37.06508755003125,-8.1247424999558,31,95.53055060980245,1943.8995336630758,0,,,,
