leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,37.05911130034955,-8.124109399991198,37.0627967,-8.1235058,7,413.2829311640233,413.2829311640233,0,,,,
2,1,2,37.0627967,-8.1235058,37.0593675,-8.1244028,192,389.5281041231368,802.8110352871602,0,,,,
3,2,3,37.0593675,-8.1244028,37.0624915,-8.1228869,21,372.50638128654504,1175.3174165737053,0,,,,
4,3,4,37.0624915,-8.1228869,37.0593842,-8.1243402,200,368.7965096706615,1544.1139262443667,0,,,,
5,4,Finish,37.0593842,-8.1243402,37.059176050037,-8.124086400126998,136,32.29385085716121,1576.407777101528,0,,,,
