leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,37.06920765078058,-8.129157451331935,37.0647915,-8.1245409,140,639.4623211460507,639.4623211460507,0,,,,
2,1,2,37.0647915,-8.1245409,37.0691601,-8.1288446,322,617.8818839520555,1257.3442050981062,0,,,,
3,2,3,37.0691601,-8.1288446,37.0644117,-8.1253243,149,613.4654238992304,1870.8096289973364,0,,,,
4,3,4,37.0644117,-8.1253243,37.0697876,-8.1288761,332,675.7537890622796,2546.563418059616,0,,,,
5,4,Finish,37.0697876,-8.1288761,37.069782350002505,-8.129239949972884,269,32.287010129017084,2578.8504281886335,0,,,,
