leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,39.51490000001161,2.7109851502673337,39.5170041,2.703148,289,711.8277133046249,711.8277133046249,0,,,,
2,1,Finish,39.5170041,2.703148,39.51570525027822,2.707865948467088,110,429.7062369766668,1141.5339502812917,0,,,,
