timestamp_utc,latitude,longitude,heart_rate,finish_time_utc,elapsed_race_time_s,finished_flag,seg_dist_m,dist_from_start_m,SOG_raw_mpm,COG_raw_deg
2026-05-12T13:03:29+00:00,43.51864841580391,16.370933247730136,117,2026-05-12T13:15:45.056318+00:00,736,1,0.0,0.0,0.0,0.0
2026-05-12T13:03:30+00:00,43.51863197050989,16.37093254365027,116,2026-05-12T13:15:45.056318+00:00,736,1,1.83,1.83,109.8,181.778
2026-05-12T13:03:31+00:00,43.51861638016999,16.370930448174477,113,2026-05-12T13:15:45.056318+00:00,736,1,1.742,3.571,104.52,185.567
2026-05-12T13:03:32+00:00,43.51860078983009,16.370928352698684,110,2026-05-12T13:15:45.056318+00:00,736,1,1.742,5.313,104.52,185.567
2026-05-12T13:03:33+00:00,43.51858427748084,16.370926341041923,110,2026-05-12T13:15:45.056318+00:00,736,1,1.843,7.156,110.58,185.049
2026-05-12T13:03:34+00:00,43.51856441237032,16.370926843956113,107,2026-05-12T13:15:45.056318+00:00,736,1,2.209,9.366,132.54,178.948
2026-05-12T13:03:35+00:00,43.518545280676335,16.370924203656614,106,2026-05-12T13:15:45.056318+00:00,736,1,2.138,11.504,128.28,185.715
2026-05-12T13:03:36+00:00,43.518526148982346,16.370921563357115,106,2026-05-12T13:15:45.056318+00:00,736,1,2.138,13.642,128.28,185.715
2026-05-12T13:03:37+00:00,43.51850701728836,16.370918923057616,106,2026-05-12T13:15:45.056318+00:00,736,1,2.138,15.78,128.28,185.715
2026-05-12T13:03:38+00:00,43.51848788559437,16.370916282758117,105,2026-05-12T13:15:45.056318+00:00,736,1,2.138,17.917,128.28,185.715
2026-05-12T13:03:39+00:00,43.51847084239125,16.37091097421944,106,2026-05-12T13:15:45.056318+00:00,736,1,1.943,19.86,116.58,192.728
2026-05-12T13:03:40+00:00,43.51845379918814,16.370905665680766,107,2026-05-12T13:15:45.056318+00:00,736,1,1.943,21.803,116.58,192.728
2026-05-12T13:03:41+00:00,43.51843675598502,16.37090035714209,108,2026-05-12T13:15:45.056318+00:00,736,1,1.943,23.746,116.58,192.728
2026-05-12T13:03:42+00:00,43.5184201807715,16.370899896137416,107,2026-05-12T13:15:45.056318+00:00,736,1,1.843,25.59,110.58,181.155
2026-05-12T13:03:43+00:00,43.51840360555798,16.370899435132742,106,2026-05-12T13:15:45.056318+00:00,736,1,1.843,27.433,110.58,181.155
2026-05-12T13:03:44+00:00,43.518387030344456,16.370898974128067,104,2026-05-12T13:15:45.056318+00:00,736,1,1.843,29.276,110.58,181.155
2026-05-12T13:03:45+00:00,43.518370455130935,16.370898513123393,103,2026-05-12T13:15:45.056318+00:00,736,1,1.843,31.12,110.58,181.155
2026-05-12T13:03:46+00:00,43.51835348177701,16.370898764580488,103,2026-05-12T13:15:45.056318+00:00,736,1,1.887,33.007,113.22,179.384
2026-05-12T13:03:47+00:00,43.51833650842309,16.370899016037583,102,2026-05-12T13:15:45.056318+00:00,736,1,1.887,34.895,113.22,179.384
2026-05-12T13:03:48+00:00,43.51831953506917,16.37089926749468,102,2026-05-12T13:15:45.056318+00:00,736,1,1.887,36.782,113.22,179.384
2026-05-12T13:03:49+00:00,43.518302561715245,16.370899518951774,102,2026-05-12T13:15:45.056318+00:00,736,1,1.887,38.67,113.22,179.384
2026-05-12T13:03:50+00:00,43.51828655228019,16.37089591473341,102,2026-05-12T13:15:45.056318+00:00,736,1,1.804,40.473,108.24,189.272
2026-05-12T13:03:51+00:00,43.518277374096215,16.37088438961655,102,2026-05-12T13:15:45.056318+00:00,736,1,1.38,41.854,82.8,222.32
2026-05-12T13:03:52+00:00,43.51826819591224,16.370872864499688,102,2026-05-12T13:15:45.056318+00:00,736,1,1.38,43.234,82.8,222.32
2026-05-12T13:03:53+00:00,43.51825901772827,16.370861339382827,102,2026-05-12T13:15:45.056318+00:00,736,1,1.38,44.614,82.8,222.32
2026-05-12T13:03:54+00:00,43.518249839544296,16.370849814265966,102,2026-05-12T13:15:45.056318+00:00,736,1,1.38,45.995,82.8,222.32
2026-05-12T13:03:55+00:00,43.51824665442109,16.370832631364465,104,2026-05-12T13:15:45.056318+00:00,736,1,1.43,47.425,85.8,255.661
2026-05-12T13:03:56+00:00,43.51825051009655,16.3708065636456,108,2026-05-12T13:15:45.056318+00:00,736,1,2.145,49.57,128.7,281.528
2026-05-12T13:03:57+00:00,43.51825939491391,16.37078552506864,111,2026-05-12T13:15:45.056318+00:00,736,1,1.963,51.533,117.78,300.215
2026-05-12T13:03:58+00:00,43.51826844736934,16.370762391015887,115,2026-05-12T13:15:45.056318+00:00,736,1,2.12,53.653,127.2,298.352
2026-05-12T13:03:59+00:00,43.518278799019754,16.37073707766831,117,2026-05-12T13:15:45.056318+00:00,736,1,2.343,55.996,140.58,299.42
2026-05-12T13:04:00+00:00,43.51828915067017,16.37071176432073,119,2026-05-12T13:15:45.056318+00:00,736,1,2.343,58.339,140.58,299.42
2026-05-12T13:04:01+00:00,43.51830000523478,16.370689594186842,120,2026-05-12T13:15:45.056318+00:00,736,1,2.157,60.496,129.42,304.026
2026-05-12T13:04:02+00:00,43.518310859799385,16.370667424052954,122,2026-05-12T13:15:45.056318+00:00,736,1,2.157,62.653,129.42,304.026
