leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,39.524784600465665,2.6928478022229,39.5267179,2.703912,77,973.0093109671232,973.0093109671232,0,,,,
2,1,2,39.5267179,2.703912,39.5241925,2.6909425,256,1147.281852391981,2120.291163359104,0,,,,
3,2,Finish,39.5241925,2.6909425,39.524552000627736,2.6921131033498114,68,108.06857036272552,2228.3597337218293,0,,,,
