leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,39.51637045413417,2.681546798979639,39.4999094,2.6827431,177,1833.2607721302907,1833.2607721302907,0,,,,
2,1,Finish,39.4999094,2.6827431,39.499850250018945,2.682706300000177,206,7.295813959196016,1840.5565860894867,0,,,,
