leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,37.06379249332738,-8.133055191467179,37.0646879,-8.1299947,70,289.23192721150406,289.23192721150406,0,,,,
2,1,Finish,37.0646879,-8.1299947,37.06550995005716,-8.12841960007529,57,166.99410597120087,456.2260331827049,0,,,,
