leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,37.0605519505553,-8.134349351858646,37.0529718,-8.1276415,145,1031.8664450771175,1031.8664450771175,0,,,,
2,1,2,37.0529718,-8.1276415,37.0585023,-8.1218418,40,801.9071620089409,1833.7736070860583,0,,,,
3,2,3,37.0585023,-8.1218418,37.0669751,-8.1279349,330,1086.2374021337762,2920.0110092198347,0,,,,
4,3,4,37.0669751,-8.1279349,37.0586491,-8.1206458,145,1129.3496670259406,4049.3606762457753,0,,,,
5,4,5,37.0586491,-8.1206458,37.0667717,-8.128463,322,1138.803992883355,5188.16466912913,0,,,,
6,5,Finish,37.0667717,-8.128463,37.06654310000002,-8.129860800005076,258,126.59975521556652,5314.764424344697,0,,,,
