timestamp_utc,latitude,longitude,heart_rate,finish_time_utc,elapsed_race_time_s,finished_flag,seg_dist_m,dist_from_start_m,SOG_raw_mpm,COG_raw_deg,geom_leg_id,geom_from_mark,geom_to_mark,geom_leg_bearing_deg,target_lat_deg,target_lon_deg,dist_to_target_m,bearing_to_target_deg,COG_deg,ATB_angle_deg,ATB_offset_deg
2026-02-26T13:28:43+00:00,37.06295418553054,-8.132460247725248,119,,-1,0,0.0,0.0,0.0,0.0,1,Start,1,145,37.0529718,-8.1276415,1190,159,203,44,6
2026-02-26T13:28:44+00:00,37.0629411097616,-8.132462510839105,119,,-1,0,1.468,1.468,88.08,187.863,1,Start,1,145,37.0529718,-8.1276415,1188,159,203,44,6
2026-02-26T13:28:45+00:00,37.062925988808274,-8.13247000426054,119,,-1,0,1.808,3.276,108.48,201.576,1,Start,1,145,37.0529718,-8.1276415,1187,159,202,43,5
2026-02-26T13:28:46+00:00,37.06291086785495,-8.132477497681975,119,,-1,0,1.808,5.084,108.48,201.576,1,Start,1,145,37.0529718,-8.1276415,1186,159,201,42,4
2026-02-26T13:28:47+00:00,37.06289574690163,-8.13248499110341,119,,-1,0,1.808,6.892,108.48,201.576,1,Start,1,145,37.0529718,-8.1276415,1184,159,201,42,4
2026-02-26T13:28:48+00:00,37.06288062594831,-8.132492484524846,119,,-1,0,1.808,8.7,108.48,201.576,1,Start,1,145,37.0529718,-8.1276415,1183,159,200,41,3
2026-02-26T13:28:49+00:00,37.06286550499499,-8.132499977946281,119,,-1,0,1.808,10.508,108.48,201.576,1,Start,1,145,37.0529718,-8.1276415,1182,159,199,40,2
2026-02-26T13:28:50+00:00,37.062857053242624,-8.132503679953516,119,,-1,0,0.996,11.504,59.76,199.266,1,Start,1,145,37.0529718,-8.1276415,1181,159,199,40,2
2026-02-26T13:28:51+00:00,37.06284860149026,-8.13250738196075,119,,-1,0,0.996,12.499,59.76,199.266,1,Start,1,145,37.0529718,-8.1276415,1180,159,199,40,2
2026-02-26T13:28:52+00:00,37.062840149737895,-8.132511083967984,119,,-1,0,0.996,13.495,59.76,199.266,1,Start,1,145,37.0529718,-8.1276415,1179,159,198,39,1
2026-02-26T13:28:53+00:00,37.06283169798553,-8.132514785975218,119,,-1,0,0.996,14.49,59.76,199.266,1,Start,1,145,37.0529718,-8.1276415,1179,158,198,40,2
2026-02-26T13:28:54+00:00,37.062823246233165,-8.132518487982452,119,,-1,0,0.996,15.486,59.76,199.266,1,Start,1,145,37.0529718,-8.1276415,1178,158,198,40,2
2026-02-26T13:28:55+00:00,37.0628147944808,-8.132522189989686,119,,-1,0,0.996,16.481,59.76,199.266,1,Start,1,145,37.0529718,-8.1276415,1177,158,198,40,2
2026-02-26T13:28:56+00:00,37.06279652193189,-8.132527032867074,119,,-1,0,2.077,18.558,124.62,191.942,1,Start,1,145,37.0529718,-8.1276415,1175,158,197,39,1
2026-02-26T13:28:57+00:00,37.06277824938297,-8.132531875744462,119,,-1,0,2.077,20.635,124.62,191.942,1,Start,1,145,37.0529718,-8.1276415,1174,158,196,38,0
2026-02-26T13:28:58+00:00,37.06275997683406,-8.13253671862185,119,,-1,0,2.077,22.712,124.62,191.942,1,Start,1,145,37.0529718,-8.1276415,1172,158,195,37,-1
2026-02-26T13:28:59+00:00,37.062741704285145,-8.132541561499238,119,,-1,0,2.077,24.788,124.62,191.942,1,Start,1,145,37.0529718,-8.1276415,1170,158,193,35,-3
2026-02-26T13:29:00+00:00,37.06272343173623,-8.132546404376626,119,,-1,0,2.077,26.865,124.62,191.942,1,Start,1,145,37.0529718,-8.1276415,1168,158,192,34,-4
2026-02-26T13:29:01+00:00,37.06270515918732,-8.132551247254014,119,,-1,0,2.077,28.942,124.62,191.942,1,Start,1,145,37.0529718,-8.1276415,1167,158,192,34,-4
2026-02-26T13:29:02+00:00,37.0626868866384,-8.132556090131402,119,,-1,0,2.077,31.019,124.62,191.942,1,Start,1,145,37.0529718,-8.1276415,1165,158,192,34,-4
2026-02-26T13:29:03+00:00,37.06266861408949,-8.13256093300879,119,,-1,0,2.077,33.095,124.62,191.942,1,Start,1,145,37.0529718,-8.1276415,1163,158,192,34,-4
2026-02-26T13:29:04+00:00,37.062650341540575,-8.132565775886178,119,,-1,0,2.077,35.172,124.62,191.942,1,Start,1,145,37.0529718,-8.1276415,1162,158,192,34,-4
2026-02-26T13:29:05+00:00,37.06263498868793,-8.13256960362196,119,,-1,0,1.741,36.913,104.46,191.252,1,Start,1,145,37.0529718,-8.1276415,1160,158,192,34,-4
2026-02-26T13:29:06+00:00,37.06261963583529,-8.132573431357741,119,,-1,0,1.741,38.653,104.46,191.252,1,Start,1,145,37.0529718,-8.1276415,1159,158,187,29,-9
2026-02-26T13:29:07+00:00,37.06260428298265,-8.132577259093523,119,,-1,0,1.741,40.394,104.46,191.252,1,Start,1,145,37.0529718,-8.1276415,1157,158,186,28,-10
2026-02-26T13:29:08+00:00,37.062588930130005,-8.132581086829305,119,,-1,0,1.741,42.135,104.46,191.252,1,Start,1,145,37.0529718,-8.1276415,1156,158,185,27,-11
2026-02-26T13:29:09+00:00,37.06257357727736,-8.132584914565086,119,,-1,0,1.741,43.875,104.46,191.252,1,Start,1,145,37.0529718,-8.1276415,1154,158,184,26,-12
2026-02-26T13:29:10+00:00,37.06255822442472,-8.132588742300868,119,,-1,0,1.741,45.616,104.46,191.252,1,Start,1,145,37.0529718,-8.1276415,1153,158,182,24,-14
2026-02-26T13:29:11+00:00,37.062545735388994,-8.132578516378999,116,,-1,0,1.659,47.275,99.54,146.84,1,Start,1,145,37.0529718,-8.1276415,1151,158,182,24,-14
2026-02-26T13:29:12+00:00,37.062533581629395,-8.132578013464808,116,,-1,0,1.352,48.627,81.12,178.109,1,Start,1,145,37.0529718,-8.1276415,1150,158,184,26,-12
2026-02-26T13:29:13+00:00,37.06251681782305,-8.132576728239655,116,,-1,0,1.868,50.494,112.08,176.499,1,Start,1,145,37.0529718,-8.1276415,1148,158,185,27,-11
2026-02-26T13:29:14+00:00,37.06250005401671,-8.132575443014503,116,,-1,0,1.868,52.362,112.08,176.499,1,Start,1,145,37.0529718,-8.1276415,1146,158,187,29,-9
2026-02-26T13:29:15+00:00,37.062483290210366,-8.13257415778935,116,,-1,0,1.868,54.23,112.08,176.499,1,Start,1,145,37.0529718,-8.1276415,1145,158,190,32,-6
2026-02-26T13:29:16+00:00,37.06246920861304,-8.132577929645777,116,,-1,0,1.601,55.831,96.06,192.065,1,Start,1,145,37.0529718,-8.1276415,1143,157,190,33,-5
