timestamp_utc,latitude,longitude,heart_rate,finish_time_utc,elapsed_race_time_s,finished_flag,seg_dist_m,dist_from_start_m,SOG_raw_mpm,COG_raw_deg,geom_leg_id,geom_from_mark,geom_to_mark,geom_leg_bearing_deg,target_lat_deg,target_lon_deg,dist_to_target_m,bearing_to_target_deg,COG_deg,ATB_angle_deg,ATB_offset_deg
2026-01-23T12:53:05+00:00,37.05665987916291,-8.16429689526558,128,2026-01-23T13:03:23.760033+00:00,619,1,0.0,0.0,0.0,0.0,1,Start,1,273,37.0567059,-8.1664512,191,272,330,58,20
2026-01-23T12:53:06+00:00,37.05667722970247,-8.164312443695962,129,2026-01-23T13:03:23.760033+00:00,619,1,2.372,2.372,142.32,324.429,1,Start,1,273,37.0567059,-8.1664512,190,271,329,58,20
2026-01-23T12:53:07+00:00,37.05669458024204,-8.164327992126346,130,2026-01-23T13:03:23.760033+00:00,619,1,2.372,4.744,142.32,324.429,1,Start,1,273,37.0567059,-8.1664512,188,270,328,58,20
2026-01-23T12:53:08+00:00,37.05671121831983,-8.164344588294625,132,2026-01-23T13:03:23.760033+00:00,619,1,2.365,7.108,141.9,321.479,1,Start,1,273,37.0567059,-8.1664512,187,270,327,57,19
2026-01-23T12:53:09+00:00,37.05672785639763,-8.164361184462905,133,2026-01-23T13:03:23.760033+00:00,619,1,2.365,9.473,141.9,321.479,1,Start,1,273,37.0567059,-8.1664512,185,269,327,58,20
2026-01-23T12:53:10+00:00,37.056744494475424,-8.164377780631185,134,2026-01-23T13:03:23.760033+00:00,619,1,2.365,11.838,141.9,321.479,1,Start,1,273,37.0567059,-8.1664512,184,269,323,54,16
2026-01-23T12:53:11+00:00,37.05676113255322,-8.164394376799464,136,2026-01-23T13:03:23.760033+00:00,619,1,2.365,14.202,141.9,321.479,1,Start,1,273,37.0567059,-8.1664512,183,268,323,55,17
2026-01-23T12:53:12+00:00,37.0567777287215,-8.164410218596458,138,2026-01-23T13:03:23.760033+00:00,619,1,2.32,16.522,139.2,322.701,1,Start,1,273,37.0567059,-8.1664512,181,267,322,55,17
2026-01-23T12:53:13+00:00,37.056801449507475,-8.164429999887943,141,2026-01-23T13:03:23.760033+00:00,619,1,3.168,19.691,190.08,326.356,1,Start,1,273,37.0567059,-8.1664512,180,267,323,56,18
2026-01-23T12:53:14+00:00,37.05682005733251,-8.164448230527341,143,2026-01-23T13:03:23.760033+00:00,619,1,2.626,22.317,157.56,321.98,1,Start,1,273,37.0567059,-8.1664512,178,266,324,58,20
2026-01-23T12:53:15+00:00,37.05683866515756,-8.16446646116674,145,2026-01-23T13:03:23.760033+00:00,619,1,2.626,24.944,157.56,321.98,1,Start,1,273,37.0567059,-8.1664512,177,265,324,59,21
2026-01-23T12:53:16+00:00,37.05685859313235,-8.164483413565904,146,2026-01-23T13:03:23.760033+00:00,619,1,2.678,27.622,160.68,325.828,1,Start,1,273,37.0567059,-8.1664512,175,264,325,61,23
2026-01-23T12:53:17+00:00,37.05687852110714,-8.164500365965068,147,2026-01-23T13:03:23.760033+00:00,619,1,2.678,30.3,160.68,325.828,1,Start,1,273,37.0567059,-8.1664512,174,264,325,61,23
2026-01-23T12:53:18+00:00,37.05689844908193,-8.164517318364233,148,2026-01-23T13:03:23.760033+00:00,619,1,2.678,32.978,160.68,325.828,1,Start,1,273,37.0567059,-8.1664512,173,263,326,63,25
2026-01-23T12:53:19+00:00,37.05691837705672,-8.164534270763397,149,2026-01-23T13:03:23.760033+00:00,619,1,2.678,35.657,160.68,325.828,1,Start,1,273,37.0567059,-8.1664512,172,262,327,65,27
2026-01-23T12:53:20+00:00,37.05693958327174,-8.164550866931677,150,2026-01-23T13:03:23.760033+00:00,619,1,2.78,38.437,166.8,328.013,1,Start,1,273,37.0567059,-8.1664512,171,261,327,66,28
