timestamp_utc,latitude,longitude,heart_rate,finish_time_utc,elapsed_race_time_s,finished_flag,seg_dist_m,dist_from_start_m,SOG_raw_mpm,COG_raw_deg,geom_leg_id,geom_from_mark,geom_to_mark,geom_leg_bearing_deg,target_lat_deg,target_lon_deg,dist_to_target_m,bearing_to_target_deg,COG_deg,ATB_angle_deg,ATB_offset_deg
2026-03-18T15:20:19+00:00,39.512227345258,2.707141824066639,156,2026-03-18T15:37:42.795777+00:00,1044,1,0.0,0.0,0.0,0.0,1,Start,1,130,39.511946,2.7076113,51,128,130,2,-36
2026-03-18T15:20:20+00:00,39.51221829280257,2.70714626647532,157,2026-03-18T15:37:42.795777+00:00,1044,1,1.076,1.076,64.56,159.263,1,Start,1,130,39.511946,2.7076113,50,127,130,3,-35
2026-03-18T15:20:21+00:00,39.51220781542361,2.707158923149109,157,2026-03-18T15:37:42.795777+00:00,1044,1,1.593,2.669,95.58,137.017,1,Start,1,130,39.511946,2.7076113,49,127,130,3,-35
2026-03-18T15:20:22+00:00,39.51219733804464,2.707171579822898,157,2026-03-18T15:37:42.795777+00:00,1044,1,1.593,4.261,95.58,137.017,1,Start,1,130,39.511946,2.7076113,47,127,131,4,-34
2026-03-18T15:20:23+00:00,39.51218602247536,2.7071893075481057,157,2026-03-18T15:37:42.795777+00:00,1044,1,1.974,6.235,118.44,129.603,1,Start,1,130,39.511946,2.7076113,45,126,131,5,-33
2026-03-18T15:20:24+00:00,39.51217470690608,2.7072070352733135,157,2026-03-18T15:37:42.795777+00:00,1044,1,1.974,8.209,118.44,129.603,1,Start,1,130,39.511946,2.7076113,43,126,131,5,-33
2026-03-18T15:20:25+00:00,39.51216517947614,2.7072205720469356,157,2026-03-18T15:37:42.795777+00:00,1044,1,1.572,9.781,94.32,132.374,1,Start,1,130,39.511946,2.7076113,41,126,131,5,-33
2026-03-18T15:20:26+00:00,39.51215565204621,2.7072341088205576,157,2026-03-18T15:37:42.795777+00:00,1044,1,1.572,11.353,94.32,132.374,1,Start,1,130,39.511946,2.7076113,40,126,133,7,-31
2026-03-18T15:20:27+00:00,39.512146124616265,2.7072476455941796,158,2026-03-18T15:37:42.795777+00:00,1044,1,1.572,12.925,94.32,132.374,1,Start,1,130,39.511946,2.7076113,38,126,133,7,-31
2026-03-18T15:20:28+00:00,39.51213659718633,2.7072611823678017,158,2026-03-18T15:37:42.795777+00:00,1044,1,1.572,14.497,94.32,132.374,1,Start,1,130,39.511946,2.7076113,37,125,132,7,-31
2026-03-18T15:20:29+00:00,39.51212706975639,2.7072747191414237,158,2026-03-18T15:37:42.795777+00:00,1044,1,1.572,16.069,94.32,132.374,1,Start,1,130,39.511946,2.7076113,35,125,132,7,-31
2026-03-18T15:20:30+00:00,39.51211754232645,2.7072882559150457,158,2026-03-18T15:37:42.795777+00:00,1044,1,1.572,17.64,94.32,132.374,1,Start,1,130,39.511946,2.7076113,34,125,132,7,-31
2026-03-18T15:20:31+00:00,39.51210773549974,2.707302840426564,158,2026-03-18T15:37:42.795777+00:00,1044,1,1.66,19.3,99.6,131.075,1,Start,1,130,39.511946,2.7076113,32,124,132,8,-30
2026-03-18T15:20:32+00:00,39.51209862716496,2.707314770668745,157,2026-03-18T15:37:42.795777+00:00,1044,1,1.44,20.74,86.4,134.7,1,Start,1,130,39.511946,2.7076113,31,124,131,7,-31
