timestamp_utc,latitude,longitude,heart_rate,finish_time_utc,elapsed_race_time_s,finished_flag,seg_dist_m,dist_from_start_m,SOG_raw_mpm,COG_raw_deg,geom_leg_id,geom_from_mark,geom_to_mark,geom_leg_bearing_deg,target_lat_deg,target_lon_deg,dist_to_target_m,bearing_to_target_deg,COG_deg,ATB_angle_deg,ATB_offset_deg
2026-01-23T13:07:00+00:00,37.06084169447422,-8.145318422466516,140,2026-01-23T13:17:15.259411+00:00,615,1,0.0,0.0,0.0,0.0,1,Start,1,246,37.0603665,-8.1472188,177,253,331,78,40
2026-01-23T13:07:01+00:00,37.060861475765705,-8.145338706672192,141,2026-01-23T13:17:15.259411+00:00,615,1,2.842,2.842,170.52,320.707,1,Start,1,246,37.0603665,-8.1472188,176,252,325,73,35
2026-01-23T13:07:02+00:00,37.06087782047689,-8.145351866260171,141,2026-01-23T13:17:15.259411+00:00,615,1,2.16,5.002,129.6,327.28,1,Start,1,246,37.0603665,-8.1472188,175,251,325,74,36
2026-01-23T13:07:03+00:00,37.060894360765815,-8.145372290164232,142,2026-01-23T13:17:15.259411+00:00,615,1,2.582,7.584,154.92,315.422,1,Start,1,246,37.0603665,-8.1472188,174,250,323,73,35
2026-01-23T13:07:04+00:00,37.06091090105474,-8.145392714068294,143,2026-01-23T13:17:15.259411+00:00,615,1,2.582,10.166,154.92,315.422,1,Start,1,246,37.0603665,-8.1472188,173,250,314,64,26
2026-01-23T13:07:05+00:00,37.060927441343665,-8.145413137972355,144,2026-01-23T13:17:15.259411+00:00,615,1,2.582,12.749,154.92,315.422,1,Start,1,246,37.0603665,-8.1472188,172,249,315,66,28
2026-01-23T13:07:06+00:00,37.06094074063003,-8.145435266196728,145,2026-01-23T13:17:15.259411+00:00,615,1,2.458,15.207,147.48,306.985,1,Start,1,246,37.0603665,-8.1472188,171,248,314,66,28
2026-01-23T13:07:07+00:00,37.0609540399164,-8.1454573944211,145,2026-01-23T13:17:15.259411+00:00,615,1,2.458,17.665,147.48,306.985,1,Start,1,246,37.0603665,-8.1472188,169,247,314,67,29
2026-01-23T13:07:08+00:00,37.06096733920276,-8.145479522645473,146,2026-01-23T13:17:15.259411+00:00,615,1,2.458,20.123,147.48,306.985,1,Start,1,246,37.0603665,-8.1472188,168,247,315,68,30
2026-01-23T13:07:09+00:00,37.0609829435125,-8.14549533650279,146,2026-01-23T13:17:15.259411+00:00,615,1,2.232,22.354,133.92,321.037,1,Start,1,246,37.0603665,-8.1472188,168,246,316,70,32
2026-01-23T13:07:10+00:00,37.06099854782224,-8.145511150360107,146,2026-01-23T13:17:15.259411+00:00,615,1,2.232,24.586,133.92,321.037,1,Start,1,246,37.0603665,-8.1472188,167,245,316,71,33
2026-01-23T13:07:11+00:00,37.061014152131975,-8.145526964217424,146,2026-01-23T13:17:15.259411+00:00,615,1,2.232,26.817,133.92,321.037,1,Start,1,246,37.0603665,-8.1472188,167,244,309,65,27
2026-01-23T13:07:12+00:00,37.06102975644171,-8.145542778074741,145,2026-01-23T13:17:15.259411+00:00,615,1,2.232,29.049,133.92,321.037,1,Start,1,246,37.0603665,-8.1472188,166,244,302,58,20
2026-01-23T13:07:13+00:00,37.06104536075145,-8.145558591932058,145,2026-01-23T13:17:15.259411+00:00,615,1,2.232,31.28,133.92,321.037,1,Start,1,246,37.0603665,-8.1472188,166,243,294,51,13
2026-01-23T13:07:14+00:00,37.06106096506119,-8.145574405789375,145,2026-01-23T13:17:15.259411+00:00,615,1,2.232,33.512,133.92,321.037,1,Start,1,246,37.0603665,-8.1472188,165,242,283,41,3
2026-01-23T13:07:15+00:00,37.06106415018439,-8.145590918138623,146,2026-01-23T13:17:15.259411+00:00,615,1,1.507,35.019,90.42,283.589,1,Start,1,246,37.0603665,-8.1472188,164,242,270,28,-10
2026-01-23T13:07:16+00:00,37.06106188707054,-8.145602317526937,145,2026-01-23T13:17:15.259411+00:00,615,1,1.042,36.062,62.52,256.029,1,Start,1,246,37.0603665,-8.1472188,163,242,270,28,-10
2026-01-23T13:07:17+00:00,37.06104766577482,-8.14561765640974,145,2026-01-23T13:17:15.259411+00:00,615,1,2.086,38.148,125.16,220.719,1,Start,1,246,37.0603665,-8.1472188,161,242,258,16,-22
2026-01-23T13:07:18+00:00,37.06103344447911,-8.145632995292544,144,2026-01-23T13:17:15.259411+00:00,615,1,2.086,40.234,125.16,220.719,1,Start,1,246,37.0603665,-8.1472188,159,242,246,4,-34
2026-01-23T13:07:19+00:00,37.06101922318339,-8.145648334175348,144,2026-01-23T13:17:15.259411+00:00,615,1,2.086,42.321,125.16,220.719,1,Start,1,246,37.0603665,-8.1472188,157,242,237,5,-33
2026-01-23T13:07:20+00:00,37.061001397669315,-8.145665405318141,145,2026-01-23T13:17:15.259411+00:00,615,1,2.495,44.815,149.7,217.388,1,Start,1,246,37.0603665,-8.1472188,155,243,229,14,-24
2026-01-23T13:07:21+00:00,37.06098357215524,-8.145682476460934,145,2026-01-23T13:17:15.259411+00:00,615,1,2.495,47.31,149.7,217.388,1,Start,1,246,37.0603665,-8.1472188,153,243,220,23,-15
2026-01-23T13:07:22+00:00,37.06096574664116,-8.145699547603726,146,2026-01-23T13:17:15.259411+00:00,615,1,2.495,49.805,149.7,217.388,1,Start,1,246,37.0603665,-8.1472188,150,244,220,24,-14
2026-01-23T13:07:23+00:00,37.06095258705318,-8.145714425481856,147,2026-01-23T13:17:15.259411+00:00,615,1,1.971,51.776,118.26,222.057,1,Start,1,246,37.0603665,-8.1472188,149,244,219,25,-13
2026-01-23T13:07:24+00:00,37.0609394274652,-8.145729303359985,148,2026-01-23T13:17:15.259411+00:00,615,1,1.971,53.746,118.26,222.057,1,Start,1,246,37.0603665,-8.1472188,147,244,219,25,-13
2026-01-23T13:07:25+00:00,37.060923267155886,-8.145745933055878,148,2026-01-23T13:17:15.259411+00:00,615,1,2.325,56.072,139.5,219.392,1,Start,1,246,37.0603665,-8.1472188,145,245,220,25,-13
2026-01-23T13:07:26+00:00,37.06090710684657,-8.14576256275177,149,2026-01-23T13:17:15.259411+00:00,615,1,2.325,58.397,139.5,219.392,1,Start,1,246,37.0603665,-8.1472188,143,245,219,26,-12
2026-01-23T13:07:27+00:00,37.060890946537256,-8.145779192447662,149,2026-01-23T13:17:15.259411+00:00,615,1,2.325,60.722,139.5,219.392,1,Start,1,246,37.0603665,-8.1472188,140,245,219,26,-12
2026-01-23T13:07:28+00:00,37.06087478622794,-8.145795822143555,150,2026-01-23T13:17:15.259411+00:00,615,1,2.325,63.047,139.5,219.392,1,Start,1,246,37.0603665,-8.1472188,138,246,219,27,-11
2026-01-23T13:07:29+00:00,37.06085862591863,-8.145812451839447,150,2026-01-23T13:17:15.259411+00:00,615,1,2.325,65.372,139.5,219.392,1,Start,1,246,37.0603665,-8.1472188,136,246,218,28,-10
