timestamp_utc,latitude,longitude,heart_rate,finish_time_utc,elapsed_race_time_s,finished_flag,seg_dist_m,dist_from_start_m,SOG_raw_mpm,COG_raw_deg,geom_leg_id,geom_from_mark,geom_to_mark,geom_leg_bearing_deg,target_lat_deg,target_lon_deg,dist_to_target_m,bearing_to_target_deg,COG_deg,ATB_angle_deg,ATB_offset_deg
2026-03-18T13:23:11+00:00,39.524400383234024,2.700385507196188,123,2026-03-18T13:35:23.887801+00:00,733,1,0.0,0.0,0.0,0.0,1,Start,Finish,238,39.51665940002057,2.6844107999510243,1618,238,249,11,
2026-03-18T13:23:12+00:00,39.524387726560235,2.700363462790847,124,2026-03-18T13:35:23.887801+00:00,733,1,2.357,2.357,141.42,233.338,1,Start,Finish,238,39.51665940002057,2.6844107999510243,1616,238,246,8,
2026-03-18T13:23:13+00:00,39.52437532134354,2.700339909642935,124,2026-03-18T13:35:23.887801+00:00,733,1,2.446,4.803,146.76,235.674,1,Start,Finish,238,39.51665940002057,2.6844107999510243,1613,238,244,6,
2026-03-18T13:23:14+00:00,39.52436383813619,2.7003150153905153,123,2026-03-18T13:35:23.887801+00:00,733,1,2.488,7.291,149.28,239.12,1,Start,Finish,238,39.51665940002057,2.6844107999510243,1611,238,244,6,
2026-03-18T13:23:15+00:00,39.524351516738534,2.7002943959087133,122,2026-03-18T13:35:23.887801+00:00,733,1,2.237,9.528,134.22,232.235,1,Start,Finish,238,39.51665940002057,2.6844107999510243,1609,238,244,6,
2026-03-18T13:23:16+00:00,39.52434036880731,2.700273022055626,121,2026-03-18T13:35:23.887801+00:00,733,1,2.213,11.741,132.78,235.935,1,Start,Finish,238,39.51665940002057,2.6844107999510243,1606,238,238,0,
2026-03-18T13:23:17+00:00,39.52432989142835,2.700252989307046,122,2026-03-18T13:35:23.887801+00:00,733,1,2.076,13.817,124.56,235.861,1,Start,Finish,238,39.51665940002057,2.6844107999510243,1604,238,238,0,
2026-03-18T13:23:18+00:00,39.524319833144546,2.7002268377691507,123,2026-03-18T13:35:23.887801+00:00,733,1,2.506,16.324,150.36,243.498,1,Start,Finish,238,39.51665940002057,2.6844107999510243,1602,238,239,1,
2026-03-18T13:23:19+00:00,39.524310026317835,2.7002000994980335,123,2026-03-18T13:35:23.887801+00:00,733,1,2.539,18.863,152.34,244.569,1,Start,Finish,238,39.51665940002057,2.6844107999510243,1599,238,239,1,
2026-03-18T13:23:20+00:00,39.52429954893887,2.700176630169153,122,2026-03-18T13:35:23.887801+00:00,733,1,2.326,21.189,139.56,239.94,1,Start,Finish,238,39.51665940002057,2.6844107999510243,1597,238,239,1,
