leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,39.490488152493356,2.698971301571987,39.4820072,2.6960426,195,975.9566407937879,975.9566407937879,0,,,,
2,1,Finish,39.4820072,2.6960426,39.492873550037324,2.7010420500351984,20,1282.1926440057402,2258.1492847995282,0,,,,
