leg_id,from_mark,to_mark,from_lat_deg,from_lon_deg,to_lat_deg,to_lon_deg,bearing_deg,leg_length_m,cumulative_length_m,to_is_gate,to_gate_s_lat_deg,to_gate_s_lon_deg,to_gate_p_lat_deg,to_gate_p_lon_deg
1,Start,1,39.51503860011982,2.7108228495466165,39.5212716,2.7053391,326,837.6281058776216,837.6281058776216,0,,,,
2,1,2,39.5212716,2.7053391,39.51399135000763,2.711890599934577,145,985.4726228108278,1823.1007286884494,1,39.5138837,2.7118484,39.514099,2.7119328
3,2,Finish,39.51399135000763,2.711890599934577,39.51500245020809,2.710766499264423,319,148.1174966719832,1971.2182253604326,0,,,,
